station_name,latitude,longitude,AT,RH,PM2_5,PM10,CO2,time_slot,start_hour,end_hour,slot_number
Gurugram - Ullawas Govt School,28.404975,77.095545,31.183333333333334,83.74,23.646666666666665,117.48666666666668,400.0,15:00-17:59,15,17,6
Gurugram -Narsinghpur Govt School ,28.416789,76.994569,31.275,85.12,29.34,75.66499999999999,439.21000000000004,15:00-17:59,15,17,6
Gurugram Sector 5&6,28.477048,77.021459,31.256666666666664,74.78666666666668,27.01,71.23,407.16333333333336,15:00-17:59,15,17,6
VillaBegampur khatola Sector 72 government school,28.416002,77.011896,,35.63333333333333,10.743333333333332,46.153333333333336,444.67333333333335,15:00-17:59,15,17,6
Village -Sikander Badha Govt School Sec 85,28.40763,76.957412,33.333333333333336,74.01,19.66,48.1,,15:00-17:59,15,17,6
Village-Garhi Harshau Govt School Sec 95B,28.442477,76.93393,32.403333333333336,,7.3500000000000005,19.336666666666666,417.77,15:00-17:59,15,17,6
Gurugram - Baliawas Govt School,28.424617,77.144362,30.08,95.0,29.34,73.67999999999999,490.81,18:00-20:59,18,20,7
Gurugram - Bhondsi Govt School ,28.349559,77.06553,30.276666666666667,77.85333333333334,22.816666666666666,228.46,,18:00-20:59,18,20,7
Gurugram - Bhondsi Police Training ,28.374168,77.09651,31.14,90.54,21.05,225.37,455.00666666666666,18:00-20:59,18,20,7
Gurugram - Darbaripur Govt School ,28.385488,77.008011,31.820000000000004,95.0,29.50666666666667,234.91333333333333,400.0,18:00-20:59,18,20,7
Gurugram - Daulatbad School  ,28.490547,76.994509,32.04666666666667,75.68,37.32333333333333,92.58333333333333,495.65000000000003,18:00-20:59,18,20,7
Gurugram - Fazilpurb Jharsa Govt School ,28.411836,77.02651,31.786666666666665,80.70666666666666,28.706666666666667,234.41,400.0,18:00-20:59,18,20,7
Gurugram - Ghata Govt School,28.42223,77.113236,30.963333333333335,90.5,23.02,67.38,421.94666666666666,18:00-20:59,18,20,7
Gurugram - Gwal Pahari Govt School ,28.433922,77.145996,30.706666666666667,95.0,26.863333333333333,71.31,400.0,18:00-20:59,18,20,7
Gurugram - IMT Manesar  Krishna society,28.357999,76.935903,31.386666666666667,86.58999999999999,23.723333333333333,166.17999999999998,443.29333333333335,18:00-20:59,18,20,7
Gurugram - Jharsa Govt School ,28.441337,77.048096,31.456666666666667,95.0,31.356666666666666,86.56666666666666,400.0,18:00-20:59,18,20,7
Gurugram - Krishna Nagar budhera watar plant,28.48293,76.908602,33.410000000000004,76.77999999999999,26.30333333333333,39.54666666666667,405.44666666666666,18:00-20:59,18,20,7
Gurugram - Manesar Polytechnic Collage ,28.335762,76.926774,30.87,94.16666666666667,28.863333333333333,34.03333333333333,443.58,18:00-20:59,18,20,7
Gurugram - Manesar Village Govt School,28.352222,76.937177,31.133333333333336,86.05666666666667,27.113333333333333,170.27333333333334,430.90000000000003,18:00-20:59,18,20,7
Gurugram - Marla Shivaji Nagar Police Station,28.453801,77.020454,31.47666666666667,82.16666666666667,33.65,88.55333333333333,425.83,18:00-20:59,18,20,7
Gurugram - Nurangpur Govt School,28.353966,76.969591,30.993333333333336,93.28333333333335,27.483333333333334,168.88333333333333,400.0,18:00-20:59,18,20,7
Gurugram - Sector 1,28.365316,76.946438,25.95,95.0,30.66,171.90666666666667,486.33,18:00-20:59,18,20,7
Gurugram - Sector 10,28.45059,76.99679,24.97,95.0,30.33,85.42999999999999,472.18,18:00-20:59,18,20,7
Gurugram - Sector 105,28.500617,77.013227,31.400000000000002,76.96333333333332,36.36333333333334,91.03666666666668,638.2533333333333,18:00-20:59,18,20,7
Gurugram - Sector 11 - Colocation Vikas Sadan ,28.449563,77.028166,31.096666666666664,95.0,31.62,86.79666666666667,499.56333333333333,18:00-20:59,18,20,7
Gurugram - Sector 11 PWD Rest House,28.45225,77.03093,31.39,84.45666666666666,36.57,91.77666666666666,908.7633333333333,18:00-20:59,18,20,7
Gurugram - Sector 113 ,28.532499,77.02384,30.843333333333334,83.22666666666667,22.55333333333333,114.95,442.7166666666667,18:00-20:59,18,20,7
Gurugram - Sector 12,28.466067,77.023713,36.85666666666666,54.74,39.89666666666667,95.08,556.6533333333333,18:00-20:59,18,20,7
Gurugram - Sector 14 shuash chandar park,28.473744,77.053508,25.03,95.0,26.590000000000003,81.93666666666667,461.8766666666667,18:00-20:59,18,20,7
Gurugram - Sector 15,28.452573,77.040449,30.096666666666668,95.0,33.416666666666664,88.58,547.1733333333333,18:00-20:59,18,20,7
Gurugram - Sector 15 MCG Old Committee,28.461273,77.032849,30.263333333333332,89.24666666666667,30.77,85.99000000000001,431.66333333333336,18:00-20:59,18,20,7
Gurugram - Sector 15 police station ,28.463021,77.047778,31.34,83.10000000000001,36.17,91.35000000000001,,18:00-20:59,18,20,7
Gurugram - Sector 17,28.476462,77.064274,25.69333333333333,95.0,22.503333333333334,86.76,512.43,18:00-20:59,18,20,7
Gurugram - Sector 18,28.486237,77.06628,29.73,94.72333333333334,26.043333333333333,90.45666666666666,500.98999999999995,18:00-20:59,18,20,7
Gurugram - Sector 21,28.511332,77.073744,24.97,95.0,20.790000000000003,85.13333333333333,461.96333333333337,18:00-20:59,18,20,7
Gurugram - Sector 22 ,28.500717,77.059503,35.300000000000004,58.169999999999995,25.820000000000004,89.89999999999999,562.1733333333333,18:00-20:59,18,20,7
Gurugram - Sector 23A community centre,28.508267,77.04119,35.74666666666666,56.85,30.063333333333333,85.23666666666666,573.3000000000001,18:00-20:59,18,20,7
Gurugram - Sector 29,28.470195,77.063249,30.74333333333333,90.88,32.666666666666664,87.82333333333334,489.56666666666666,18:00-20:59,18,20,7
Gurugram - Sector 38,28.429539,77.037968,30.80333333333333,95.0,32.583333333333336,87.84666666666665,477.62000000000006,18:00-20:59,18,20,7
Gurugram - Sector 40,28.450184,77.052716,30.99666666666667,94.77666666666666,31.78333333333333,86.94333333333333,465.25666666666666,18:00-20:59,18,20,7
Gurugram - Sector 43,28.452392,77.092284,27.308333333333334,95.0,25.061666666666667,89.61833333333334,468.16833333333335,18:00-20:59,18,20,7
Gurugram - Sector 44,28.455281,77.069498,30.063333333333333,95.0,29.58,236.79333333333332,424.0366666666667,18:00-20:59,18,20,7
Gurugram - Sector 51 Boosting station,28.429797,77.060825,31.540000000000003,83.26666666666667,21.52333333333333,228.37333333333333,865.3366666666666,18:00-20:59,18,20,7
Gurugram - Sector 51 Gurugram Collage ,28.422649,77.0664,30.403333333333336,95.0,26.896666666666665,229.80666666666664,543.6766666666666,18:00-20:59,18,20,7
Gurugram - Sector 51_2,28.423302,77.067241,30.683333333333334,95.0,29.793333333333333,236.25,473.19000000000005,18:00-20:59,18,20,7
Gurugram - Sector 52 Community centre,28.438543,77.088923,30.94333333333333,90.35000000000001,22.74,227.58333333333334,404.3633333333333,18:00-20:59,18,20,7
Gurugram - Sector 52A,28.432592,77.091672,29.793333333333333,95.0,29.706666666666667,236.06000000000003,424.99666666666667,18:00-20:59,18,20,7
Gurugram - Sector 55 Shushant University,28.431094,77.111638,31.69333333333333,87.43,22.439999999999998,66.82,430.6366666666667,18:00-20:59,18,20,7
Gurugram - Sector 65 police Station,28.401424,77.062531,31.75,88.64999999999999,18.926666666666666,224.98333333333335,596.86,18:00-20:59,18,20,7
Gurugram - Sector 68,28.392163,77.047775,31.150000000000002,91.21,19.116666666666664,225.81333333333336,493.9533333333334,18:00-20:59,18,20,7
Gurugram - Sector 70,28.39442,77.027833,31.166666666666668,83.75,23.016666666666666,229.02999999999997,475.2966666666666,18:00-20:59,18,20,7
Gurugram - Sector 8 IMT Manesar,28.37528384,76.89897382,30.8,85.095,24.58,157.655,425.74,18:00-20:59,18,20,7
Gurugram - Sector 80,28.363209,76.957682,30.37,81.91333333333334,25.679999999999996,166.4,400.0,18:00-20:59,18,20,7
Gurugram - Sector 84 Community centre,28.400874,76.985808,32.156666666666666,83.14999999999999,28.78,170.97000000000003,406.44666666666666,18:00-20:59,18,20,7
Gurugram - Sector 88 ,28.421434,76.956804,32.25,76.94,24.28,165.76666666666668,407.73,18:00-20:59,18,20,7
Gurugram - Sector 91,28.403298,76.915898,31.366666666666664,79.66666666666667,25.540000000000003,167.05666666666667,400.0,18:00-20:59,18,20,7
Gurugram - Sector 93 police station ,28.42012,76.937518,33.050000000000004,74.89333333333333,25.916666666666668,170.47666666666666,426.33,18:00-20:59,18,20,7
Gurugram - Shikohpur Village Govt School ,28.370157,76.985032,31.13,95.0,26.19333333333333,168.59666666666666,400.0,18:00-20:59,18,20,7
Gurugram - Sihi Govt School ,28.409701,76.971676,32.806666666666665,89.72333333333334,28.166666666666668,170.60999999999999,474.74666666666667,18:00-20:59,18,20,7
Gurugram - Silokhra Govt School,28.457423,77.059079,31.650000000000002,81.37666666666667,38.53666666666667,93.71,400.9533333333334,18:00-20:59,18,20,7
Gurugram - Tigra Govt School ,28.416801,77.072824,30.27,95.0,33.06,235.7166666666667,407.8433333333333,18:00-20:59,18,20,7
Gurugram - Ullawas Govt School,28.404975,77.095545,30.596666666666668,88.81333333333333,22.603333333333335,228.31000000000003,400.0,18:00-20:59,18,20,7
Gurugram -Narsinghpur Govt School ,28.416789,76.994569,31.97666666666667,83.14999999999999,34.74333333333333,89.91333333333334,458.42,18:00-20:59,18,20,7
Gurugram Sector 5&6,28.477048,77.021459,30.986666666666668,78.11,38.166666666666664,93.39666666666666,404.8,18:00-20:59,18,20,7
VillaBegampur khatola Sector 72 government school,28.416002,77.011896,,39.056666666666665,13.796666666666667,87.61,439.74,18:00-20:59,18,20,7
Village -Sikander Badha Govt School Sec 85,28.40763,76.957412,32.27,82.34,29.03,170.42,,18:00-20:59,18,20,7
Village-Garhi Harshau Govt School Sec 95B,28.442477,76.93393,31.596666666666664,22.32,8.76,36.346666666666664,455.23,18:00-20:59,18,20,7
Gurugram - Baliawas Govt School,28.424617,77.144362,29.58666666666667,95.0,36.446666666666665,84.26333333333334,506.8833333333334,21:00-23:59,21,23,8
Gurugram - Bhondsi Govt School ,28.349559,77.06553,30.333333333333332,78.3,28.983333333333334,317.32666666666665,,21:00-23:59,21,23,8
Gurugram - Bhondsi Police Training ,28.374168,77.09651,30.49,94.99666666666667,22.14333333333333,310.5733333333333,473.90333333333336,21:00-23:59,21,23,8
Gurugram - Darbaripur Govt School ,28.385488,77.008011,30.923333333333332,95.0,27.849999999999998,316.15333333333336,400.0,21:00-23:59,21,23,8
Gurugram - Daulatbad School  ,28.490547,76.994509,31.295,78.515,36.965,114.38,484.375,21:00-23:59,21,23,8
Gurugram - Fazilpurb Jharsa Govt School ,28.411836,77.02651,31.419999999999998,80.66333333333334,26.083333333333332,314.58666666666664,400.0,21:00-23:59,21,23,8
Gurugram - Ghata Govt School,28.42223,77.113236,30.569999999999997,91.67999999999999,25.86,74.11333333333333,431.45666666666665,21:00-23:59,21,23,8
Gurugram - Gwal Pahari Govt School ,28.433922,77.145996,30.34,95.0,30.796666666666667,79.24,408.25666666666666,21:00-23:59,21,23,8
Gurugram - IMT Manesar  Krishna society,28.357999,76.935903,31.103333333333335,88.05,29.413333333333338,161.36666666666665,463.4066666666667,21:00-23:59,21,23,8
Gurugram - Jharsa Govt School ,28.441337,77.048096,31.209999999999997,95.0,28.763333333333332,100.39666666666666,400.0,21:00-23:59,21,23,8
Gurugram - Krishna Nagar budhera watar plant,28.48293,76.908602,31.959999999999997,82.97,29.643333333333334,39.13999999999999,410.42,21:00-23:59,21,23,8
Gurugram - Manesar Polytechnic Collage ,28.335762,76.926774,30.27333333333333,95.0,30.366666666666664,34.89666666666667,468.26,21:00-23:59,21,23,8
Gurugram - Manesar Village Govt School,28.352222,76.937177,30.709999999999997,88.61333333333333,28.14,156.07666666666668,447.24333333333334,21:00-23:59,21,23,8
Gurugram - Marla Shivaji Nagar Police Station,28.453801,77.020454,30.876666666666665,83.26,30.136666666666667,101.60000000000001,412.93333333333334,21:00-23:59,21,23,8
Gurugram - Nurangpur Govt School,28.353966,76.969591,30.45,95.0,19.906666666666666,152.08,400.0,21:00-23:59,21,23,8
Gurugram - Sector 1,28.365316,76.946438,25.2,95.0,25.493333333333336,158.14666666666668,496.23333333333335,21:00-23:59,21,23,8
Gurugram - Sector 10,28.45059,76.99679,24.47,94.29,27.78333333333333,99.13666666666666,472.5933333333333,21:00-23:59,21,23,8
Gurugram - Sector 105,28.500617,77.013227,30.849999999999998,79.49666666666667,38.74,110.28333333333335,640.1333333333333,21:00-23:59,21,23,8
Gurugram - Sector 11 - Colocation Vikas Sadan ,28.449563,77.028166,30.439999999999998,95.0,29.423333333333332,100.95333333333333,475.26,21:00-23:59,21,23,8
Gurugram - Sector 11 PWD Rest House,28.45225,77.03093,31.27,83.23333333333333,33.300000000000004,104.89666666666666,899.2066666666666,21:00-23:59,21,23,8
Gurugram - Sector 113 ,28.532499,77.02384,30.436666666666667,85.83,23.146666666666665,98.73666666666668,469.76666666666665,21:00-23:59,21,23,8
Gurugram - Sector 12,28.466067,77.023713,36.50333333333333,54.95333333333334,33.88666666666666,104.71999999999998,553.6166666666667,21:00-23:59,21,23,8
Gurugram - Sector 14 shuash chandar park,28.473744,77.053508,25.179999999999996,95.0,22.19666666666667,93.72000000000001,478.79333333333335,21:00-23:59,21,23,8
Gurugram - Sector 15,28.452573,77.040449,29.753333333333334,95.0,34.1,105.80333333333333,528.46,21:00-23:59,21,23,8
Gurugram - Sector 15 MCG Old Committee,28.461273,77.032849,29.793333333333333,91.35000000000001,28.69666666666667,100.27999999999999,426.38000000000005,21:00-23:59,21,23,8
Gurugram - Sector 15 police station ,28.463021,77.047778,30.863333333333333,84.11666666666666,33.88,105.42333333333333,,21:00-23:59,21,23,8
Gurugram - Sector 17,28.476462,77.064274,25.560000000000002,94.57666666666667,22.666666666666668,65.10333333333334,499.33,21:00-23:59,21,23,8
Gurugram - Sector 18,28.486237,77.06628,29.53,95.0,23.44,56.91,501.17,21:00-23:59,21,23,8
Gurugram - Sector 21,28.511332,77.073744,24.80333333333333,95.0,20.75,63.43333333333334,452.03,21:00-23:59,21,23,8
Gurugram - Sector 22 ,28.500717,77.059503,34.919999999999995,58.68333333333334,27.073333333333334,69.5,570.8466666666667,21:00-23:59,21,23,8
Gurugram - Sector 23A community centre,28.508267,77.04119,34.78,59.080000000000005,27.046666666666667,98.56,571.13,21:00-23:59,21,23,8
Gurugram - Sector 29,28.470195,77.063249,30.64,90.17333333333333,33.25,104.81333333333333,484.39000000000004,21:00-23:59,21,23,8
Gurugram - Sector 38,28.429539,77.037968,30.16,95.0,35.29,107.06,468.49333333333334,21:00-23:59,21,23,8
Gurugram - Sector 40,28.450184,77.052716,30.85,95.0,29.675,106.68,455.775,21:00-23:59,21,23,8
Gurugram - Sector 43,28.452392,77.092284,27.248333333333335,95.0,22.814999999999998,65.45333333333333,467.7416666666666,21:00-23:59,21,23,8
Gurugram - Sector 44,28.455281,77.069498,29.25666666666667,93.58999999999999,31.78,310.56666666666666,416.8666666666666,21:00-23:59,21,23,8
Gurugram - Sector 51 Boosting station,28.429797,77.060825,31.166666666666668,83.56333333333333,26.33666666666667,312.43666666666667,864.9033333333333,21:00-23:59,21,23,8
Gurugram - Sector 51 Gurugram Collage ,28.422649,77.0664,30.060000000000002,95.0,32.22666666666667,319.56,564.0466666666667,21:00-23:59,21,23,8
Gurugram - Sector 51_2,28.423302,77.067241,30.23,94.46666666666665,30.30333333333333,316.7866666666667,479.5566666666667,21:00-23:59,21,23,8
Gurugram - Sector 52 Community centre,28.438543,77.088923,30.516666666666666,91.69666666666666,24.116666666666664,312.66,402.02,21:00-23:59,21,23,8
Gurugram - Sector 52A,28.432592,77.091672,29.633333333333336,95.0,24.679999999999996,313.45,416.9166666666667,21:00-23:59,21,23,8
Gurugram - Sector 55 Shushant University,28.431094,77.111638,31.426666666666666,86.88,24.23,72.45333333333333,439.71000000000004,21:00-23:59,21,23,8
Gurugram - Sector 65 police Station,28.401424,77.062531,30.72666666666667,94.00666666666666,24.073333333333334,312.28666666666663,619.37,21:00-23:59,21,23,8
Gurugram - Sector 68,28.392163,77.047775,30.62,93.39999999999999,22.766666666666666,311.29333333333335,476.07,21:00-23:59,21,23,8
Gurugram - Sector 70,28.39442,77.027833,30.626666666666665,85.27666666666666,26.47666666666667,315.2633333333333,458.3233333333333,21:00-23:59,21,23,8
Gurugram - Sector 8 IMT Manesar,28.37528384,76.89897382,31.356666666666666,81.11666666666667,29.30666666666667,158.39666666666668,403.06333333333333,21:00-23:59,21,23,8
Gurugram - Sector 80,28.363209,76.957682,29.706666666666667,86.56333333333333,23.723333333333333,151.28,403.43,21:00-23:59,21,23,8
Gurugram - Sector 84 Community centre,28.400874,76.985808,31.796666666666667,84.95666666666666,36.84,169.51000000000002,402.7166666666667,21:00-23:59,21,23,8
Gurugram - Sector 88 ,28.421434,76.956804,31.323333333333334,80.44,32.553333333333335,164.84666666666666,409.5566666666667,21:00-23:59,21,23,8
Gurugram - Sector 91,28.403298,76.915898,30.77333333333333,82.22666666666667,33.846666666666664,164.18666666666667,456.9866666666667,21:00-23:59,21,23,8
Gurugram - Sector 93 police station ,28.42012,76.937518,32.480000000000004,77.035,26.590000000000003,168.09,420.72,21:00-23:59,21,23,8
Gurugram - Shikohpur Village Govt School ,28.370157,76.985032,30.003333333333334,95.0,25.763333333333332,157.64666666666668,403.7266666666667,21:00-23:59,21,23,8
Gurugram - Sihi Govt School ,28.409701,76.971676,32.44,91.60000000000001,27.143333333333334,159.48666666666665,485.32,21:00-23:59,21,23,8
Gurugram - Silokhra Govt School,28.457423,77.059079,31.353333333333335,81.10666666666667,36.63999999999999,108.18333333333334,400.0,21:00-23:59,21,23,8
Gurugram - Tigra Govt School ,28.416801,77.072824,29.923333333333332,95.0,31.26,320.6566666666667,402.8966666666667,21:00-23:59,21,23,8
Gurugram - Ullawas Govt School,28.404975,77.095545,30.233333333333334,90.55,24.76,313.26,400.0,21:00-23:59,21,23,8
Gurugram -Narsinghpur Govt School ,28.416789,76.994569,31.96,83.62,39.77,113.48,469.94,21:00-23:59,21,23,8
Gurugram Sector 5&6,28.477048,77.021459,30.85,78.14500000000001,38.25,105.34,418.58500000000004,21:00-23:59,21,23,8
VillaBegampur khatola Sector 72 government school,28.416002,77.011896,,37.949999999999996,12.51,130.73999999999998,442.3033333333333,21:00-23:59,21,23,8
Village -Sikander Badha Govt School Sec 85,28.40763,76.957412,31.66333333333333,84.55333333333333,36.64666666666667,166.79333333333332,,21:00-23:59,21,23,8
Village-Garhi Harshau Govt School Sec 95B,28.442477,76.93393,31.11,,9.36,40.86333333333334,463.8666666666666,21:00-23:59,21,23,8
